700 0.003004
1400 0.005150
2100 0.005336
2800 0.009241
3500 0.008554
4200 0.008354
4900 0.008197
5600 0.009141
6300 0.007811
7000 0.006566
7700 0.008826
8400 0.008225
9100 0.007625
9800 0.009170
10500 0.010400
11200 0.008655
11900 0.012832
12600 0.012174
13300 0.010371
