700 0.000415
1400 0.000300
2100 0.000286
2800 0.000186
3500 0.000129
4200 0.000186
4900 0.000057
5600 0.000000
6300 0.000172
7000 0.000114
7700 0.000372
8400 0.000300
9100 0.000443
9800 0.000300
10500 0.000129
11200 0.000358
11900 0.000243
12600 0.000186
13300 0.000257
