700 0.000114
1400 0.000172
2100 0.000200
2800 0.000186
3500 0.000186
4200 0.000186
4900 0.000129
5600 0.000143
6300 0.000129
7000 0.000286
7700 0.000057
8400 0.000229
9100 0.000243
9800 0.000172
10500 0.000057
11200 0.000129
11900 0.000172
12600 0.000129
13300 0.000229
